Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
ADRO,2024-05-02,sell,-10000,-2.725e+09,1e+06,2.725e+09,SS,ADRO,2725,20240424,ADRO,Lokal
ADRO,2024-05-02,sell,-8948,-2.423135e+09,1.1697e+06,3.162876e+09,ZP,ADRO,2704.006155424468,20240424,ADRO,Asing
ADRO,2024-05-02,sell,-3995,-1.07066e+09,600000,1.614e+09,RG,ADRO,2690,20240424,ADRO,Lokal
ADRO,2024-05-02,sell,-3888,-1.053253e+09,422900,1.1452e+09,YB,ADRO,2707.9687869472687,20240424,ADRO,Lokal
ADRO,2024-05-02,sell,-2896,-7.81415e+08,435500,1.17865e+09,KZ,ADRO,2706.4293915040184,20240424,ADRO,Asing
ADMR,2024-05-02,buy,29000,3.986531e+09,2.9523e+06,4.0584335e+09,KI,ADMR,1374.6683941333874,20240424,ADMR,Lokal
ADMR,2024-05-02,buy,16996,2.337296e+09,1.9418e+06,2.6695535e+09,NI,ADMR,1374.7829333607992,20240424,ADMR,Pemerintah
ADMR,2024-05-02,buy,11469,1.553944e+09,1.2894e+06,1.750301e+09,CP,ADMR,1357.4538545059718,20240424,ADMR,Asing
ADMR,2024-05-02,buy,8411,1.1542265e+09,994800,1.365338e+09,LG,ADMR,1372.4748693204665,20240424,ADMR,Asing
ADMR,2024-05-02,buy,7249,1.0011255e+09,797500,1.101422e+09,KK,ADMR,1381.0934169278996,20240424,ADMR,Asing
ADMR,2024-05-02,buy,6417,8.80738e+08,838200,1.1533685e+09,GR,ADMR,1376.0063230732521,20240424,ADMR,Lokal
ADMR,2024-05-02,buy,4917,6.687035e+08,921500,1.2599455e+09,XL,ADMR,1367.2767227346717,20240424,ADMR,Lokal
ADMR,2024-05-02,buy,4667,6.41188e+08,719700,9.87745e+08,XC,ADMR,1372.4399055161873,20240424,ADMR,Lokal
ADMR,2024-05-02,buy,2783,4.200405e+08,3.6803e+06,5.0447005e+09,YP,ADMR,1370.730782816618,20240424,ADMR,Asing
ADMR,2024-05-02,buy,2600,3.55099e+08,349800,4.77677e+08,YU,ADMR,1365.5717552887363,20240424,ADMR,Asing
ADMR,2024-05-02,sell,-32000,-4.361906e+09,3.2e+06,4.361906e+09,BB,ADMR,1363.095625,20240424,ADMR,Lokal
ADMR,2024-05-02,sell,-14835,-2.046268e+09,1.9268e+06,2.6520255e+09,AK,ADMR,1376.38857172514,20240424,ADMR,Asing
ADMR,2024-05-02,sell,-12815,-1.770486e+09,1.54e+06,2.124396e+09,AZ,ADMR,1379.4779220779221,20240424,ADMR,Lokal
ADMR,2024-05-02,sell,-10877,-1.4972115e+09,1.3181e+06,1.813582e+09,OD,ADMR,1375.9062286624687,20240424,ADMR,Pemerintah
ADMR,2024-05-02,sell,-10196,-1.405904e+09,1.1843e+06,1.629141e+09,BK,ADMR,1375.6151313011906,20240424,ADMR,Asing
ADMR,2024-05-02,sell,-8073,-1.1105925e+09,807300,1.1105925e+09,KZ,ADMR,1375.6874767744332,20240424,ADMR,Asing
ADMR,2024-05-02,sell,-4829,-6.796475e+08,2.0374e+06,2.810425e+09,CC,ADMR,1379.4173947187592,20240424,ADMR,Pemerintah
ADMR,2024-05-02,sell,-4000,-5.5e+08,400000,5.5e+08,PS,ADMR,1375,20240424,ADMR,Lokal
ADMR,2024-05-02,sell,-3955,-5.438125e+08,395500,5.438125e+08,TS,ADMR,1375,20240424,ADMR,Lokal
ADMR,2024-05-02,sell,-3933,-5.407375e+08,403300,5.545375e+08,IH,ADMR,1375,20240424,ADMR,Lokal
AGRO,2024-05-02,buy,12912,3.37572e+08,3.0634e+06,8.018144e+08,YP,AGRO,261.7400274205132,20240424,AGRO,Asing
AGRO,2024-05-02,buy,10165,2.64708e+08,1.0478e+06,2.728996e+08,AZ,AGRO,260.45008589425464,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,7500,1.9626e+08,750000,1.9626e+08,CD,AGRO,261.68,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,4000,1.0452e+08,420000,1.0968e+08,RG,AGRO,261.14285714285717,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,2402,6.2932e+07,240200,6.2932e+07,KI,AGRO,261.99833472106576,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,1806,4.63794e+07,358300,9.2966e+07,YB,AGRO,259.4641361987162,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,1221,3.22614e+07,758000,1.984614e+08,OD,AGRO,261.82242744063325,20240424,AGRO,Pemerintah
AGRO,2024-05-02,buy,1041,2.7274e+07,105700,2.76948e+07,YJ,AGRO,262.0132450331126,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,1004,2.61224e+07,108000,2.8092e+07,HP,AGRO,260.1111111111111,20240424,AGRO,Lokal
AGRO,2024-05-02,buy,892,2.3913e+07,180000,4.746e+07,YU,AGRO,263.6666666666667,20240424,AGRO,Asing
AGRO,2024-05-02,sell,-7729,-2.024742e+08,971200,2.539624e+08,LS,AGRO,261.493410214168,20240424,AGRO,Asing
AGRO,2024-05-02,sell,-5300,-1.378e+08,530000,1.378e+08,IF,AGRO,260,20240424,AGRO,Lokal
AGRO,2024-05-02,sell,-4100,-1.078716e+08,786800,2.062714e+08,NI,AGRO,262.16497203863753,20240424,AGRO,Pemerintah
AGRO,2024-05-02,sell,-3627,-9.48512e+07,816400,2.144598e+08,CP,AGRO,262.68961293483585,20240424,AGRO,Asing
AGRO,2024-05-02,sell,-3248,-8.6158e+07,661300,1.739412e+08,SQ,AGRO,263.029184938757,20240424,AGRO,Lokal
AGRO,2024-05-02,sell,-3087,-8.13368e+07,643500,1.686572e+08,EP,AGRO,262.0935508935509,20240424,AGRO,Lokal
AGRO,2024-05-02,sell,-3042,-7.91174e+07,339400,8.82694e+07,AK,AGRO,260.07483794932233,20240424,AGRO,Asing
AGRO,2024-05-02,sell,-2823,-7.37258e+07,505700,1.317418e+08,GR,AGRO,260.51374332608265,20240424,AGRO,Lokal
AGRO,2024-05-02,sell,-2311,-5.88862e+07,878000,2.278618e+08,XC,AGRO,259.5236902050114,20240424,AGRO,Lokal
AGRO,2024-05-02,sell,-1896,-4.9567e+07,400200,1.041322e+08,KK,AGRO,260.20039980009994,20240424,AGRO,Asing
AKRA,2024-05-02,buy,16421,2.947341e+09,2.841e+06,5.1014845e+09,YU,AKRA,1795.665082717353,20240424,AKRA,Asing
AKRA,2024-05-02,buy,14463,2.596199e+09,1.4463e+06,2.596199e+09,RX,AKRA,1795.0625734633202,20240424,AKRA,Asing
AKRA,2024-05-02,buy,1951,3.49466e+08,233800,4.18796e+08,KK,AKRA,1791.2574850299402,20240424,AKRA,Asing
AKRA,2024-05-02,buy,1938,3.488025e+08,2.0987e+06,3.765235e+09,AK,AKRA,1794.0796683661315,20240424,AKRA,Asing
AKRA,2024-05-02,buy,804,1.4432e+08,80400,1.4432e+08,LS,AKRA,1795.0248756218905,20240424,AKRA,Asing
AKRA,2024-05-02,buy,800,1.436e+08,80000,1.436e+08,YJ,AKRA,1795,20240424,AKRA,Lokal
AKRA,2024-05-02,buy,612,1.084305e+08,185600,3.327865e+08,IF,AKRA,1793.0307112068965,20240424,AKRA,Lokal
AKRA,2024-05-02,buy,330,5.90115e+07,34300,6.13495e+07,YB,AKRA,1788.6151603498542,20240424,AKRA,Lokal
AKRA,2024-05-02,buy,305,5.43955e+07,53400,9.5601e+07,LG,AKRA,1790.2808988764045,20240424,AKRA,Asing
AKRA,2024-05-02,buy,212,3.76605e+07,64700,1.158215e+08,EP,AKRA,1790.1313755795982,20240424,AKRA,Lokal
AKRA,2024-05-02,sell,-19761,-3.5445385e+09,1.9761e+06,3.5445385e+09,KZ,AKRA,1793.70401295481,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-10344,-1.8577465e+09,1.5091e+06,2.7095775e+09,CC,AKRA,1795.492346431648,20240424,AKRA,Pemerintah
AKRA,2024-05-02,sell,-3807,-6.818435e+08,615700,1.1036955e+09,ZP,AKRA,1792.5864869254508,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-1887,-3.3897e+08,1.212e+06,2.174284e+09,BK,AKRA,1793.9636963696369,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-1188,-2.133895e+08,313300,5.6184e+08,YP,AKRA,1793.2971592722631,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-378,-6.85345e+07,181400,3.26455e+08,PD,AKRA,1799.6416758544653,20240424,AKRA,Lokal
AKRA,2024-05-02,sell,-318,-5.7203e+07,39200,7.0509e+07,BQ,AKRA,1798.6989795918366,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-262,-4.58e+07,341300,6.11451e+08,CP,AKRA,1791.5353061822443,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-229,-4.10925e+07,23400,4.1989e+07,DR,AKRA,1794.4017094017095,20240424,AKRA,Asing
AKRA,2024-05-02,sell,-160,-2.86535e+07,58400,1.047905e+08,XC,AKRA,1794.3578767123288,20240424,AKRA,Lokal
AMAR,2024-05-02,buy,1124,2.81e+07,112400,2.81e+07,DH,AMAR,250,20240424,AMAR,Lokal
